call_id,decision_index,candidate_count,affected_rule_ids,output_relation,output_effect,raw_risk_score,raw_repair_score,applied_score_adjustment,ranking_changed,action_changed,final_action_used,confidence,json_valid,retry_count,cache_hit
5d22615f6478,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
dad3a08ecc69,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
e35da62791f7,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
f0dae4b23b3b,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
83c7724c682d,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
02dc7613d07e,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
d84e27dcddcc,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
8b94a0b6f93b,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
c80b514b8506,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
2cf28c98f0f8,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
3121f54887e3,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
b9d45506be4e,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
4b91f362806b,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
ad7d7136a498,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
081f83989a73,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
10fbf16fecd6,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
dd59d67e9ac0,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
7ac792a30aa8,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
876888f9e409,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
71ba5212b031,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
d8481c6442f8,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
72613404c8e2,1,1,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
12c1a07e566d,2,63,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
7bcfc3861f18,3,64,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
88a2dfe73884,4,58,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
a24f5afa2959,5,59,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
dd5ce5fe567a,6,27,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
f20be6a60079,7,55,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
22c887bfb5af,8,48,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
95405a285cae,9,47,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
234046f71c62,10,27,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
e868ade3f705,11,49,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
486656036c9f,12,56,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
56298c577770,13,34,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
7eda486814e1,14,43,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
664ce1c941b1,15,58,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
63cecdccb3f6,16,56,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
040f024d8c52,17,38,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
a5f14d62464d,18,43,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
195c8a589e02,19,47,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
8eaf8af4044e,20,42,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
12902e348f4b,21,32,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
925d25032434,22,40,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
5c296bf75c14,23,53,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
0a8523d8bcdb,24,54,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
4305277057e7,25,38,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
bba6dbbfd669,26,47,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
1b3c98a20001,27,37,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
85423255e375,28,21,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
fd33ba5ee598,29,52,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
0b08db38c121,30,61,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
069125995c28,31,65,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
2a37087a48a0,32,31,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
4351b24d423b,33,52,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
873e503489d8,34,50,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
01ffe7c6f0c3,35,52,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
f144869f5714,36,56,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
ab8279de477e,37,47,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,reposition,,False,0,True
53ef224eeb11,39,58,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
3f74c6cc7157,40,39,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
8bf8945248ec,41,43,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
403801fd544a,42,46,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
1e1f93a168e9,43,53,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,reposition,,False,0,True
3f20c174de8d,45,50,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
d6e8ec6b205e,46,44,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
0e3b4baa8a8d,47,41,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
f82b3b7ededd,48,39,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
fbedac7eb6b0,49,34,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
cfe4be2d3d6b,50,39,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
2933eefc6c01,51,70,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
a0f3df4175ce,52,74,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
310a8eaef89e,53,48,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
1bf7f0cf6626,54,44,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
f3960aa5db03,55,35,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
4e0e373233f3,56,43,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
d376e629ced3,57,42,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
6649717c135d,58,36,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,reposition,,False,0,True
9b6ca0585967,60,46,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
de7cf4eb1c88,61,33,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
a8992680502d,62,31,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
fe145f2afa45,63,44,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
18e53d8420d7,64,26,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
5f2bb90bfcd1,65,35,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
4d48232f4eb1,66,37,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
7752daa846e2,67,44,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
44a7eaa2205a,68,37,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
eaa64f12a4dd,69,27,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
d0a1683e3c0b,70,40,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
40863d15544a,71,39,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
8ea1838895cc,72,50,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
6a1a89d1173f,73,41,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
2b3b26c6eff1,74,39,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,reposition,,False,0,True
b23ed7bf235a,76,38,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
c061f31fb916,77,48,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
a14dc1d2ed6d,78,47,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
02905dd08cf5,79,50,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
656a69238c80,80,33,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
651290b5946b,81,40,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
d9f9f7772129,82,48,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
84cb66da4a7d,83,54,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
fb3cccc2e648,84,33,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
