run_id,dataset,driver_hash,step_hash,action,candidate_type,freight_direct_net,route_segment_value,terminal_value,macro_task_repair_value,predicted_marginal_preference_cost,broken_macro_task_cost,lost_repair_window_cost,time_cost,query_cost,reposition_cost,execution_risk,low_confidence_risk,final_score,chosen_flag,why_not_chosen,wait_reason,query_k,query_minutes,macro_payload,notes
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,f6ccb5d12b4f,wait,take_order,90.17,0.0,0.0,0.0,17686.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-27485.19,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":17,""macro_started_count"":17,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":17}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,f6ccb5d12b4f,wait,take_order,21.78,0.0,0.0,0.0,20966.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-30926.72,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":17,""macro_started_count"":17,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":17}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,f6ccb5d12b4f,wait,take_order,233.13,0.0,0.0,0.0,21846.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-31480.91,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":17,""macro_started_count"":17,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":17}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,f6ccb5d12b4f,wait,take_order,60.71,0.0,0.0,0.0,22326.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-32226.71,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":17,""macro_started_count"":17,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":17}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,4c7049092540,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,daily_rest_guard,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,4c7049092540,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-35.0,False,lower_delta_mpc_score_or_no_macro_commitment,daily_rest_guard,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,4c7049092540,wait,take_order,728.14,0.0,0.0,0.0,25006.2,-0.0,-0.0,9.6,-0.0,0.0,-0.0,0.15,-33984.68,False,rest_window_overlap,daily_rest_guard,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,4c7049092540,wait,take_order,343.89,0.0,0.0,0.0,25006.2,-0.0,-0.0,205.04,-0.0,0.0,-0.0,0.15,-34736.54,False,rest_window_overlap,daily_rest_guard,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,4c7049092540,wait,take_order,172.69,0.0,0.0,0.0,25006.2,-0.0,-0.0,8.48,-0.0,0.0,-0.0,0.15,-34751.53,False,rest_window_overlap,daily_rest_guard,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,b2938550c50d,take_order,take_order,488.14,0.0,0.0,0.0,6.2,-0.0,-0.0,1.68,-0.0,0.0,-0.0,0.15,727.69,True,,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,b2938550c50d,take_order,take_order,343.89,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,625.86,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,b2938550c50d,take_order,take_order,433.18,0.0,0.0,0.0,6.2,-0.0,-0.0,4.24,-0.0,0.0,-0.0,0.15,625.39,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,b2938550c50d,take_order,take_order,340.66,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,527.32,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,b2938550c50d,take_order,take_order,322.21,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,485.79,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,b012dfe5fff3,take_order,take_order,173.9,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,310.63,True,,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,b012dfe5fff3,take_order,take_order,163.39,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,293.85,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,b012dfe5fff3,take_order,take_order,99.07,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,223.07,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,b012dfe5fff3,take_order,take_order,54.88,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,90.85,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,b012dfe5fff3,take_order,take_order,45.82,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,89.14,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,09e04d3f6e3c,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,09e04d3f6e3c,wait,take_order,217.82,0.0,0.0,0.0,14486.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-24033.57,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,09e04d3f6e3c,wait,take_order,307.3,0.0,0.0,0.0,23686.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-33111.91,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,09e04d3f6e3c,wait,take_order,1074.13,0.0,0.0,0.0,25006.2,-0.0,-0.0,17.84,-0.0,0.0,-0.0,0.15,-33581.78,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,09e04d3f6e3c,wait,take_order,237.96,0.0,0.0,0.0,24566.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-34163.63,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":18,""macro_started_count"":18,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":18}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,4f590700f1d2,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,daily_rest_guard,0,0,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,bce534a96fb5,take_order,take_order,679.9,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,1087.24,True,,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,bce534a96fb5,take_order,take_order,687.83,0.0,0.0,0.0,6.2,-0.0,-0.0,5.12,-0.0,0.0,-0.0,0.15,1001.56,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,bce534a96fb5,take_order,take_order,423.46,0.0,0.0,0.0,6.2,-0.0,-0.0,2.24,-0.0,0.0,-0.0,0.15,616.68,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,bce534a96fb5,take_order,take_order,307.3,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,565.58,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,bce534a96fb5,take_order,take_order,340.45,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,526.39,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,7d5d0c41d9d0,take_order,take_order,302.83,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,384.38,0.15,166.37,True,,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,7d5d0c41d9d0,take_order,take_order,42.81,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,60.33,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,7d5d0c41d9d0,take_order,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,lower_delta_mpc_score_or_no_macro_commitment,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,7d5d0c41d9d0,take_order,take_order,145.67,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,297.27,0.15,-15.37,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,7d5d0c41d9d0,take_order,take_order,114.93,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,349.21,0.15,-178.31,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,998d0df15dc1,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,998d0df15dc1,wait,take_order,35.03,0.0,0.0,0.0,13126.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-23054.25,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,998d0df15dc1,wait,take_order,198.34,0.0,0.0,0.0,21366.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-31028.74,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,998d0df15dc1,wait,take_order,245.31,0.0,0.0,0.0,22086.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-31673.7,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,998d0df15dc1,wait,take_order,934.33,0.0,0.0,0.0,25006.2,-0.0,-0.0,0.48,-0.0,0.0,-0.0,0.15,-33608.23,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":19,""macro_started_count"":19,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":19}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,75fef1a72f7e,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,daily_rest_guard,0,0,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,223427bb8f45,take_order,take_order,839.89,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,1296.77,True,,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,223427bb8f45,take_order,take_order,462.63,0.0,0.0,0.0,6.2,-0.0,-0.0,11.36,-0.0,0.0,-0.0,0.15,633.18,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,223427bb8f45,take_order,take_order,452.01,0.0,0.0,0.0,6.2,-0.0,-0.0,13.68,-0.0,0.0,-0.0,0.15,608.37,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,223427bb8f45,take_order,take_order,324.58,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,573.11,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,223427bb8f45,take_order,take_order,339.84,0.0,0.0,0.0,6.2,-0.0,-0.0,13.04,-0.0,0.0,-0.0,0.15,453.05,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,0034ed94472f,take_order,take_order,331.32,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,601.65,True,,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,0034ed94472f,take_order,take_order,151.61,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,250.48,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,0034ed94472f,take_order,take_order,139.14,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,240.45,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,0034ed94472f,take_order,take_order,111.43,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,191.21,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,0034ed94472f,take_order,take_order,61.21,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,126.0,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,9ef274ba3217,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,9ef274ba3217,wait,take_order,23.25,0.0,0.0,0.0,18326.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-28282.68,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,9ef274ba3217,wait,take_order,164.19,0.0,0.0,0.0,19046.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-28762.4,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,9ef274ba3217,wait,take_order,97.56,0.0,0.0,0.0,21606.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-31394.16,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,9ef274ba3217,wait,take_order,46.72,0.0,0.0,0.0,23046.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-32967.29,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":20,""macro_started_count"":20,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":20}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,3191b7d533b9,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,daily_rest_guard,0,0,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":21,""macro_started_count"":21,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":21}",runtime_top5_decomposition
